,company,position,score,good,bad,is_recommend,label
83,SK텔레콤(주),IT/인터넷,80,대기업이라 튼튼하다는 점.그리고 교육이 체계적이라는 점. 그게 장점인 것 같다ㅡ,상사 잘못 만나면 고달픔. 말하는 게 저승사자처럼 못 잡아먹어 안덜인 상사 어디든 한 명씩 있기 마련인 것 같다.,이 기업을 추천하지 않습니다.,0
84,SK텔레콤(주),마케팅/시장조사,100,선진적인 조직문화. 모든 시스템이 전산화 되어 있어 업무에 집중하기 좋은 환경. 복지짱짱. 인센티브 잘 챙겨줌. 유연근무제. 연차 사용 자유로움. 워라밸 보장.,업계 1위이다보니 안정성을 추구하는 경향. 외부 경력직 입사가 많아 단합면에서 다소 아쉬움. 이동통신시장은 이미 포화상태이기 때문에 신성장동력을 찾을 필요 있음.,이 기업을 추천 합니다!,1
85,SK텔레콤(주),IT/인터넷,80,"부바부겠지만 워라밸 굿, 
휴가 부서장 승인 필요없고 딱히 눈치 안보고 쓸 수 있음
나름 수평적인 분위기라 업무 관련 하고싶은 이야기 편하게 할 수 있고
똑똑하고 합리적인 좋은 동료들이 있어서 감사함
이런 분들과 함께 일할 수 있다는 것이 복","팀장급 이상 올라가면 윗분들 눈치 많이 봐야하는 것 같음(어떤팀장이냐에 따라서 달라지겠지만)
실무하는 팀원들 의견보단 윗분들 의견을 따르게되는.....",이 기업을 추천 합니다!,1
86,SK텔레콤(주),교육,80,"탄력근무제 눈치 안보고 할 수 있고, 휴가도 물론 !!계약직이지만 정말 잘 다녔음",파견직 소속으로 계약종료 후 자체계야직으로 전환없음.업무 스트레스는 같이 일하게 될 매니저에 따라 케바케,이 기업을 추천 합니다!,1
87,SK텔레콤(주),인사/총무,80,시설 좋고 복지 좋았다. 개인적으로는 구내식당도 맛있었다.,"내가 재직할 당시에는, 무기계약직 전환이나 정규직 전환이 안된다는게 좀 아쉬웠네요,",이 기업을 추천 합니다!,1
88,SK텔레콤(주),IT/인터넷,100,"연차 압박 없음, 기업이 주는 네임벨류, 전문적으로 일을 배울 수 있다.",연봉테이블이 동종에 비해 낮은감이 있는데 이게 팀바 팀인것 같기도..,이 기업을 추천 합니다!,1
89,SK텔레콤(주),경영/기획/컨설팅,80,소소한 복지가 많음상호존중하는 분위기자율근무제대체로 디지털화되어 있어 업무처리 편리,구내식당 비쌈계약직은 전환 불가월급루팡 많음은근 꼰대도 많음잦은 인사발령,이 기업을 추천 합니다!,1
90,SK텔레콤(주),경영/기획/컨설팅,80,워라밸로는 지지않는다자유로운 이동 가능단 내 팀원도 탈주가능,분사위기가 매일 도사리고 있음관리직되기 쉬움틈만 나면 데스크워크분사 때문에 돌아버림,이 기업을 추천 합니다!,1
91,SK텔레콤(주),IT/인터넷,60,안정적인 환경이 장점이고 네임밸류가 높은 거 같음.시간이 많음,안정적인 것이 또 단점.뭔가 해보려면 자꾸 다른걸로 번복하고 함,이 기업을 추천하지 않습니다.,0
92,SK텔레콤(주),서비스/고객지원,60,회사내 직원들에 대한 복지는 나쁘지 않음. 이것저것 잘 챙겨줌.,꼰대들이 너무 많음. 본인들은 바꿔나가고 있다고 하지만 꼰대와 서열과 가식의 끝판임. 그리고 실장 성격에 따라 그 실의 분위기가 좌지우지 됨. 실장 성격이 중요함. 선배한테 무조건 잘보여야하고 선배 말에 토달면 큰일남.,이 기업을 추천하지 않습니다.,0
93,SK텔레콤(주),IT/인터넷,60,"높은 연봉, 복지, 자유로운 근퇴 관리, 휴가 5일 추가 등","열심히 하는 사람이 호구되는 이상한 회사, 말만 잘하고 일은 안해도됨.",이 기업을 추천하지 않습니다.,0
94,SK텔레콤(주),IT/인터넷,100,"복지, 연봉, 동료, 장기근속 등 모든 면에서 좋았어요. 
다만, 부서에 따라 업무가 지루해지는 건 장점일 수도 있고 단점일 수도 있었어요.","부서바이부서이지만 업무량이 너무너무 많았음. 
업무가 편중되는 경향이 강해서 맘편히 다니기 쉽지 않았음.",이 기업을 추천 합니다!,1
95,SK텔레콤(주),마케팅/시장조사,60,"워라밸, 복지, 직원들을 위한 시설이 잘 갖춰져 있다. 오래 다니고 싶은 회사","승승시하에~ 보고체계가 너무 많고, 팀간의 협업보다는 알력이 있고 이기주의가 존재한다.",이 기업을 추천 합니다!,1
96,SK텔레콤(주),서비스/고객지원,40,"연차나 복지 제도, 특히 여성들 위주로 복지가 굉장히 잘 되어있는듯","출근시간은 9시인데 8시30분까지 와야함. 그 후는 지각으로 처리, 교육 체계는 세밀하게 되어있지만 외워야 할 직무가 너무 많고 실제 상담할 때 해야할 업무 처리 프로세스가 잘 안나와있어서 직무를 알아도 어떻게 처리해야 하는지 모름, 업무처리 프로세스 몰라서 실장한테 물어봐도 왜 모르냐고 승질냄;",이 기업을 추천하지 않습니다.,0
97,SK텔레콤(주),서비스/고객지원,80,대기업답게 복지가 좋고 자신이 정말 노력한다면 그에맞게 올라갈수있는곳,두세달 교육받고 실무에 투입되기엔 알아야 할 것이 너무 많아서 조금 더 교육을 하고 실무에 투입되어야할거같다,이 기업을 추천하지 않습니다.,0
98,SK텔레콤(주),경영/기획/컨설팅,100,"연차 눈치안보고 사용가능, 기업문화 좋음, 진심 담은 조언을 해주는 동료분들이 있음","정규직에겐 좋은 제도가 많지만 계약직이라 아쉬웠지만
직원들이 좋아서 즐겁게 생활했음",이 기업을 추천 합니다!,1
99,SK텔레콤(주),IT/인터넷,80,"국내 대기업 중에서 복지를 선도한다고 생각하며 직원을 아낀다고 생각됨.
가장 큰 복지중 하나인 급여가 업계에서 가장 높음.",필요하다고 생각되지 않는 회의가 너무 많고 보여주기식 업무가 많다는 것을 느낄 수 있음,이 기업을 추천 합니다!,1
100,SK텔레콤(주),미디어/홍보,60,"부서바이부서이지만 연차 반차 사용 용이함
국내 상위권 연봉 
업무시간 조율 용이함
재택근무 활성화 (역시나 부서바이 부서이긴 함)
비교적 상식이 통하는 구성원들. 또라이 비율이 낮은 편","생각보다 의외로 빡센 업무 강도 (부서바이부서)
산으로 가는 기업 방향성과 전략
기업 목표와 현실의 아주 큰 괴리감
국내최고수준 광팔이 문화
무조건 새로운 것만 선호 (좋던 나쁘던) 기존 잘되던 사업 유지, 운영을 개똥보듯이 봄
큰 그림에서는 결국 그룹 수장이 원하는 end picture를 위한 말판 중 하나",이 기업을 추천 합니다!,1
101,SK텔레콤(주),경영/기획/컨설팅,40,"좋은 복지, 시내 근무어린이집, 주변 맛집2호선 연결",개인의 성장을 기대할 수 없는 문화코드 인사로 점철된 문화,이 기업을 추천하지 않습니다.,0
102,SK텔레콤(주),디자인,40,"연차 눈치 안 보고 쓸 수 있음, 쾌적한 근무 환경, 편리한 대중교통(을지로입구역 연결), 만족스러운 연봉과 복지.","보고서를 위한 디자인 작업이 많으며 대게 자주 엎어짐. 팀바이팀이지만 디자인 분야의 전문가가 적고 컨펌해주는 상사가 디자인 전공이 아닐 경우가 있기 때문에, 크리에이티브한 업무나 전략적인 디자인 시스템은 기대하면 안 된다.",이 기업을 추천하지 않습니다.,0
103,SK텔레콤(주),IT/인터넷,60,복지가좋다 사람들이 여유롭고 무난하다 돈많은 회사의 부유함을 몸소 느낄 수 있다,"서비스를 어떻게 해야하는지도 모르면서 서비스 회사를 지향하고, 디바이스를 어떻게 만들어야 하는지도 모르면서 만들려고 한다 이거저거 다 하려고 하는데 진득하게 하는건 없어서 실무자들을 혼란스럽게 한다 연봉이 절대오르지않고 물가상승률보다도 적게 오르는 것 같다 일할 맛이 떨어지는 회사",이 기업을 추천하지 않습니다.,0
104,SK텔레콤(주),IT/인터넷,100,우수한 동료들과 함께 트렌디한 사업 및 서비스 기획을 경험할 수 있음. 높은 복리후생은 덤,수평을 지향하지만 아직도 수직적인 문화가 많이 남아있다. 신규 사업이나 서비스를 기획함에 있어 장기적인 시각을 가져가는 것이 힘들다.,이 기업을 추천 합니다!,1
105,SK텔레콤(주),IT/인터넷,80,복지가 좋고 처우수준이 좋다.워라벨도 준수한편이다.자율출근제도 너무 좋다.,투자를 너무 안한다. ROI의 가성비만 따진다.프로세스가 답답할정도로 느리다.,이 기업을 추천 합니다!,1
106,SK텔레콤(주),IT/인터넷,80,연차사용가능하고 도서구입비 같은 수당들이 많이 제공되는걱같아요 일하기 즇습니다!,문서작업이 많고 업무량이 많은것같아요 퇴근도 조금 늦는 편입니다 그래도 괜찮습니다,이 기업을 추천 합니다!,1
107,SK텔레콤(주),디자인,60,"좋은 워라밸, 복지, 내부에서 커리어 이동이 자유로운게 장점이자 단점(비전문가가 판을 침)",아이티 인력으로 일하기에는 커리어 쫑나는 느낌. 서비스 문외한들 많음. 속터져 죽을 수 있음. 맨날 분사함,이 기업을 추천 합니다!,1
108,SK텔레콤(주),IT/인터넷,80,"비교적 합리적이고 자유로운 문화. 
워라밸 좋음
일하는 것 대비 돈 많이 줌
주니어한테 돈 많이 줌","오래 있으면 바보 돼서 이직 못함
점점 줄고있는 성과급
IT에 몇년째 적응하지 못하는 기업 DNA",이 기업을 추천하지 않습니다.,0
109,SK텔레콤(주),경영/기획/컨설팅,80,"직원 복지에 대한 장점들이 많습니다. 사내 구내식당, 사내 카페테리아가 존재합니다. 워라벨과 직원복지가 훌륭한 곳입니다. 자료정리용 아르바이트직이였기 때문에 일 8시간 근무만 지키면 스트레스가 없었습니다.","많은 아르바이트생이 오고 나가는 곳입니다. 단순 자료정리용 아르바이트생이였으므로 기대치도 없고, 체계적으로 관리되지 않습니다.",이 기업을 추천 합니다!,1
110,SK텔레콤(주),IT/인터넷,60,"복지, 연봉이 다른 기업에 비해 뛰어나고 팀원들의 능력도 뛰어납니다. 재택근무가 잘되어있고, 워라밸도 좋은편","서비스 개발에 대한 이해나 프로세스, 문화들이 계속 발전해나가야 하는데 정체 되어있음을 느끼게 됩니다.",이 기업을 추천 합니다!,1
111,SK텔레콤(주),IT/인터넷,40,"복지는 업계 최고 수준.
자율적으로 출퇴근 할 수 있는 유연한 근무 (이건 팀별 케바케).
원한다면 꽤나 자유로운 팀 이동이 가능함 (CDC 제도)","서비스/Product 분야면 갈만한 팀이 딱이 없음. 그러한 전문직이면 피하는 것이 좋을것임. 

핫 키워드에 굉장히 민감하며, 보고서 남발을 통해 윗선 설득하는데 온 힘을 다 쏟는 문화.

경영진이 서비스에 대해 잘 모르는데 훈수두길 좋아함.",이 기업을 추천하지 않습니다.,0
112,SK텔레콤(주),인사/총무,80,구내식당 맛있고 회사 위치가 좋습니다.시스템이 체계적으로 잡혀있는 편입니다.,무난하게 좋은편이었다고 생각하기 때문에딱히 생각나는 단점은 없습니다.,이 기업을 추천 합니다!,1
113,SK텔레콤(주),IT/인터넷,60,"워라벨,표면적인 문화는 바람직함조직의 비전을 가지려고 노력하며 IT기업으로의 변모를 가지려많은 노력을 함","공채,경력직 차별이 존재하며 공채 특유의 단합이 강함,흔히 광파는 업무 중심으로 실제적인 성과는 무시하는 사람들이 업무 분위기나 방식을 엉망으로 만드는 경향이 있음분사준비로 많은 노력이 허무해질듯",이 기업을 추천하지 않습니다.,0
114,SK텔레콤(주),금융/재무,80,"자율 출퇴근제 / 직원분들 젠틀, 배려 많으심 / 사람 스트레스가 별로 없음 / 쾌적한 환경.",단점은 잘 모르겠으나 굳이 뽑자면 일의 진행 속도가 조금 느리다는 점..? 결재라인이 많아서 한번 결재 받으려고 하면 몇일이 걸림.,이 기업을 추천 합니다!,1
115,SK텔레콤(주),마케팅/시장조사,80,"팀바이팀이긴하나 비교적 자유로우며 지하철역과 건물, 이어져있어 비오나 눈올때 이동이 편리하다",보고를 위한 업무가 많으며 해야할 업무량이 쏠리는 편이다,이 기업을 추천 합니다!,1
116,SK텔레콤(주),IT/인터넷,20,"자율 출퇴근제 , cdc제도 , 근무지 위치가 좋습니다.",고용불안 맨날 분사얘기분사얘기.. 들어보자마자 이직준비 해야함. 좋은 시절 다 지나서 연봉도 안높음,이 기업을 추천하지 않습니다.,0
117,SK텔레콤(주),인사/총무,100,재택근무로 업무가 많지 않고 대체적으로 자유로운 분위기이다. 일단 건물 자체에 여러 복지 혜택이 많음. 사실 이용은 많이 안해봄,급여가 그렇게 많지 않다..? 내기준이 높은건가 그리고 식대 지원을 해줬음 좋겠다 너무 비싸서 돈 나갈 때가 많음,이 기업을 추천 합니다!,1
118,SK텔레콤(주),경영/기획/컨설팅,60,"팀바이팀이지만, 가끔가다 좋은 팀장님이 계신다. (다른 기업보다 비율이 높을 수 있음) 복지가 좋은 편.","성장하기 쉽지 않다. 이직이 어렵다. IB가 역성장한다. 경력직들한테 IB와 연봉을 합쳐서 협상을 해 놓고는, 막상 들어오면 IB를 ""회사 사정에 맞게"" 깎아버리는 이상한 기업.",이 기업을 추천하지 않습니다.,0
